,id,space_group_shell,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,sphericity,max/min,exc_dir,ver_s_dir,area/volume
0,1,227,27800.0,1132.0,5.0,50.0,13.76705,52.1524,1.0,186.0,5.0,0.0,1.00000028155478,1,0,1,0.4054054054054055
1,2,227,7800.0,406.0,5.0,50.0,43.2642,83.14,1.0,225.0,5.0,0.0,1.00000028155478,1,0,1,0.42857142857142855
2,3,0,24.800000000000185,51.34000000000003,0.0,10.0,0.0077999999999995,2.289999999999999,1.0,227.0,300.0,0.0,1.00000028155478,1,1,1,0.17647058823529413
3,4,0,90.19999999999982,108.17999999999996,0.0,10.0,0.0217999999999989,2.43,1.0,227.0,300.0,0.0,1.0000002815547802,1,1,1,0.27272727272727276
4,5,0,40.07000000000016,8.919999999999959,0.0,10.0,0.3497999999999983,16.15,1.0,227.0,300.0,0.0,1.0000002815547795,1,1,1,0.25000000000000006
5,6,0,47.13000000000011,14.379999999999995,0.0,10.0,0.6546000000000003,18.75,1.0,227.0,300.0,0.0,1.0000002815547795,1,1,1,0.1666666666666667
6,7,0,109.34999999999992,2.830000000000041,0.0,10.0,9.2738,81.48,1.0,227.0,300.0,0.0,1.0000002815547795,1,1,1,0.14285714285714285
7,8,0,830.0,0.0,0.0,60.0,0.7349999999999994,1.3235000000000028,1.0,62.0,5.0,0.0169999999999999,1.0000002815547795,1,1,0,0.11111111111111112
8,9,0,894.0,255.0,0.5,60.0,0.7349999999999994,1.3528999999999982,1.0,62.0,5.0,0.04732,1.0000002815547795,1,0,0,0.11111111111111112
9,10,0,910.0,296.0,1.0,60.0,0.7349999999999994,1.3528999999999982,1.0,62.0,5.0,0.0172799999999999,1.0000002815547795,1,0,1,0.11111111111111112
10,11,0,945.0,344.0,2.0,60.0,0.7349999999999994,1.3823000000000008,1.0,62.0,5.0,0.0431799999999999,1.0000002815547795,1,0,1,0.11111111111111112
11,12,0,1077.0,635.0,5.0,60.0,0.6999999999999993,1.4411699999999996,1.0,62.0,5.0,0.142857,1.0000002815547795,1,0,1,0.11111111111111112
12,13,0,894.0,0.0,0.0,60.0,0.0588000000000015,0.6499999999999986,1.0,62.0,5.0,0.2999999999999998,1.00000028155478,1,1,0,0.08333333333333333
13,14,0,985.0,229.0,0.5,60.0,0.0588000000000015,0.6499999999999986,1.0,62.0,5.0,0.0088000000000001,1.00000028155478,1,0,1,0.08333333333333333
14,15,0,1016.0,350.0,1.0,60.0,0.0588000000000015,0.6499999999999986,1.0,62.0,5.0,0.0176,1.00000028155478,1,0,1,0.08333333333333333
15,16,0,1074.0,502.0,2.0,60.0,0.0588000000000015,0.6599999999999966,1.0,62.0,5.0,0.0229999999999996,1.00000028155478,1,0,1,0.08333333333333333
16,17,0,1483.0,2157.0,5.0,60.0,0.0519999999999996,0.6599999999999966,1.0,62.0,5.0,0.084,1.00000028155478,1,0,1,0.08333333333333333
17,18,225,634.0,130.0,1.0,2.5,21.5,26.6,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
18,19,225,641.0,137.00000000000006,1.0,2.5,21.5,26.4,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
19,20,225,379.0,38.0,1.0,2.5,8.9,15.199999999999996,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
20,21,225,546.9999999999998,73.0,1.0,2.5,10.7,14.699999999999996,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
21,22,225,534.0,81.0,1.0,2.5,13.0,16.0,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
22,23,225,756.0,109.0,1.0,2.5,12.8,16.5,1.0,225.0,8.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
23,24,0,8.449999999999818,0.0,0.0,20.0,0.1400000000000005,12.75,5.0,227.0,300.0,0.0,0.6711392913128502,1,1,1,1.2247448713915887
24,25,0,9.88000000000011,0.0,0.0,20.0,0.3399999999999998,18.61,5.0,227.0,300.0,0.0,0.6711392913128504,1,1,1,0.9185586535436916
25,26,0,22.340000000000146,0.0,0.0,20.0,1.2400000000000002,24.52,2.0,227.0,300.0,0.0,0.5166432673376116,1,1,1,0.28125
26,27,0,59.659999999999854,0.0,0.0,20.0,3.810000000000001,29.42,2.0,227.0,300.0,0.0,0.5166432673376116,1,1,1,0.20454545454545456
27,28,0,1400.0,0.0,0.5,15.0,32.0,75.0,1.0,227.0,300.0,0.0,1.00000028155478,1,1,1,0.1694915254237288
28,29,0,0.0,0.0,0.5,15.0,0.0300000000000011,0.1199999999999974,1.0,161.0,300.0,0.0,1.00000028155478,1,1,1,0.14705882352941177
29,30,161,902.2495,112.78100000000006,10.0,60.0,31.042,74.595,1.0,227.0,350.0,0.0,1.0000002815547795,1,1,1,0.12345679012345678
30,31,161,1316.317,226.736,10.0,60.0,39.222,79.167,1.0,227.0,300.0,0.0,1.0000002815547795,1,1,1,0.12345679012345678
31,32,161,1616.53,170.0,10.0,60.0,41.629000000000005,83.259,1.0,227.0,250.0,0.0,1.0000002815547795,1,1,1,0.09118541033434649
32,33,161,2594.2375,169.13099999999997,10.0,60.0,56.0,85.9,1.0,227.0,200.0,0.0,1.0000002815547795,1,1,1,0.12345679012345678
33,34,161,6052.7,112.77999999999996,10.0,60.0,67.858,87.0,1.0,227.0,100.0,0.0,1.0000002815547795,1,1,1,0.12345679012345678
34,35,161,7932.630999999999,56.17999999999995,10.0,60.0,71.226,87.5,1.0,227.0,50.0,0.0,1.0000002815547795,1,1,1,0.09118541033434649
35,36,161,4116.89,90.0,10.0,60.0,63.046,87.349,1.0,227.0,150.0,0.0,1.0000002815547795,1,1,1,0.12345679012345678
36,37,161,8966.0,50.0,10.0,60.0,73.151,87.83000000000001,1.0,227.0,5.0,0.0,1.0000002815547795,1,1,1,0.09118541033434649
37,38,225,538.4200000000001,142.77999999999997,0.5,6.0,4.366099999999999,18.372,1.0,194.0,5.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
38,39,225,434.0,137.21000000000004,0.5,6.0,4.366099999999999,18.372,1.0,194.0,5.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
39,40,225,280.0,71.0,0.5,6.0,4.366099999999999,18.372,1.0,194.0,5.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
40,41,225,532.96,346.379,0.5,6.0,4.366099999999999,18.372,1.0,194.0,5.0,0.0,1.00000028155478,1,0,1,0.09999999999999999
41,42,0,1661.3845,952.57,1.0,0.1000000000000014,12.38458,31.36,1.0,221.0,2.0,0.0,1.00000028155478,1,0,1,0.12000000000000001
42,43,0,1322.79,629.898,1.0,0.1000000000000014,11.45314,55.6912,1.0,221.0,2.0,0.0,1.00000028155478,1,0,1,0.12000000000000001
43,44,0,1070.862,519.698,1.0,0.1000000000000014,15.9,20.040000000000003,1.0,221.0,2.0,0.0,1.00000028155478,1,0,1,0.12000000000000001
44,45,0,881.8975,472.1585,1.0,0.1000000000000014,15.9,20.040000000000003,1.0,221.0,2.0,0.0,1.00000028155478,1,0,1,0.12000000000000001
45,46,0,806.3,278.3,5.0,0.1000000000000014,5.9,31.04,1.0,221.0,2.0,0.0,1.0000002815547795,1,0,1,0.015000000000000003
46,47,0,697.6950000000002,185.144,5.0,0.1000000000000014,5.9,31.04,1.0,221.0,2.0,0.0,1.0000002815547795,1,0,1,0.015000000000000003
47,48,0,636.065,108.06499999999994,5.0,0.1000000000000014,5.9,31.04,1.0,221.0,2.0,0.0,1.0000002815547795,1,0,1,0.015000000000000003
48,49,0,604.8299999999999,76.83000000000004,5.0,0.1000000000000014,5.9,31.04,1.0,221.0,2.0,0.0,1.0000002815547795,1,0,1,0.015000000000000003
49,50,0,145.0,440.0,1.0,80.0,0.0219999999999984,6.900000000000002,6.0,87.0,5.0,0.07,1.3450182940612594,0,0,1,0.04197874324784583
50,51,227,1186.0,551.72,5.0,4.0,16.22,60.0,1.0,225.0,5.0,0.848,1.0000002815547795,1,0,1,0.04615384615384616
51,52,227,1186.0,551.72,1.0,4.0,16.22,60.0,1.0,225.0,5.0,0.0,1.0000002815547795,1,0,1,0.04615384615384616
52,53,212,2095.77,96.76699999999994,5.0,4.0,247.96,384.57,1.0,229.0,5.0,111.36,1.00000028155478,1,0,1,0.2575107296137339
53,54,212,1812.0,1812.0,5.0,4.0,155.91,326.6,1.0,229.0,5.0,157.4,1.00000028155478,1,0,1,0.2575107296137339
54,55,212,7238.0,7238.0,5.0,4.0,117.33700000000002,326.6,1.0,229.0,5.0,117.0,1.00000028155478,1,0,1,0.2575107296137339
55,56,227,4791.6396,93.23059999999998,0.0,30.0,5.139999999999999,35.0,1.0,225.0,300.0,0.0,1.00000028155478,1,0,1,0.1734104046242775
56,57,227,4705.465200000001,82.03059999999994,0.0,30.0,8.954,41.0,1.0,225.0,300.0,0.0,1.00000028155478,1,0,1,0.1734104046242775
57,58,227,4699.9292000000005,82.03059999999994,0.0,30.0,10.8,53.0,1.0,225.0,300.0,0.0,1.00000028155478,1,0,1,0.1734104046242775
58,59,227,13.0,0.0,0.0,30.0,0.2850000000000001,37.7,1.0,225.0,210.0,0.0,1.00000028155478,1,1,1,0.1734104046242775
59,60,227,13.0,2.5,5.0,30.0,0.2940000000000005,37.7,1.0,225.0,210.0,0.0,1.00000028155478,1,0,1,0.1734104046242775
60,61,227,521.0,0.0,0.0,30.0,3.0950000000000024,37.0,1.0,225.0,120.0,0.0,1.00000028155478,1,1,1,0.1734104046242775
61,62,227,560.0,719.0,5.0,30.0,2.8000000000000007,37.0,1.0,225.0,120.0,3.99,1.00000028155478,1,0,1,0.1734104046242775
62,63,227,2202.0,0.0,0.0,30.0,5.149000000000001,32.9,1.0,225.0,2.0,0.0,1.00000028155478,1,1,1,0.1734104046242775
63,64,227,3195.5,2878.5,5.0,30.0,8.3485,33.6,1.0,225.0,2.0,8.398000000000001,1.00000028155478,1,0,1,0.1734104046242775
64,65,227,628.5,0.0,0.0,30.0,13.33,54.8,1.0,225.0,2.0,0.0,1.00000028155478,1,1,1,0.1734104046242775
65,66,227,767.0,329.0,5.0,30.0,22.313,54.8,1.0,225.0,2.0,9.188,1.00000028155478,1,0,1,0.1734104046242775
66,67,0,87.01999999999998,0.0,0.0,15.0,2.6500000000000004,0.1799999999999997,6.0,225.0,300.0,0.0,0.3724842176034488,1,1,1,0.6955780131183759
67,68,0,22.40999999999985,0.0,0.0,15.0,1.6500000000000004,70.264,1.0,227.0,300.0,0.0,1.0000002815547795,1,1,1,0.09090909090909093
68,69,227,37.09000000000015,0.0,0.0,15.0,1.3499999999999996,31.33,1.0,225.0,300.0,0.0,1.00000028155478,1,1,1,0.05767012687427913
69,70,225,100.28999999999996,0.0,0.0,15.0,2.16,40.03,1.0,227.0,300.0,0.0,1.00000028155478,1,1,1,0.09448818897637797
70,71,227,95.69000000000004,329.43,2.414,15.0,8.6,33.0,1.0,225.0,60.0,8.6,1.00000028155478,1,0,1,0.05767012687427913
71,72,225,145.17999999999984,145.17999999999995,1.214,15.0,8.16,44.89,1.0,227.0,60.0,8.16,1.00000028155478,1,1,0,0.09448818897637797
72,73,161,1300.0,1600.0,5.0,50.0,0.0519999999999996,1.3126999999999924,1.0,55.0,2.0,0.0529999999999999,1.0000002815547795,1,0,1,0.15789473684210528
73,74,55,1225.0,1825.0,5.0,50.0,0.0459999999999993,43.278,1.0,161.0,2.0,0.054,1.00000028155478,1,1,1,0.23076923076923078
74,75,55,900.0,1500.0,5.0,50.0,0.0365000000000002,30.9963,1.0,161.0,2.0,0.058,1.0000002815547795,1,0,1,0.15789473684210528
75,76,55,750.0,1650.0,5.0,50.0,0.0489999999999994,43.278,1.0,161.0,2.0,0.0609999999999999,1.00000028155478,1,1,1,0.23076923076923078
76,77,213,449.3800000000001,9.409999999999968,0.0,40.0,17.6,52.0,1.0,136.0,2.0,0.0,1.0000002815547802,1,1,1,0.23255813953488372
77,78,213,477.614,84.70000000000005,1.0,40.0,22.13,51.385,1.0,136.0,2.0,3.77,1.0000002815547802,1,0,1,0.23255813953488372
78,79,213,471.34000000000015,71.36000000000001,2.0,60.0,21.98,52.18,1.0,136.0,2.0,3.3,1.0000002815547802,1,0,1,0.23255813953488372
79,80,213,453.4000000000001,64.76400000000001,4.0,60.0,21.963,60.513,1.0,136.0,2.0,2.8,1.0000002815547802,1,0,1,0.23255813953488372
80,81,213,415.0,5.0,0.0,40.0,17.09,50.3,1.0,136.0,10.0,0.0,1.0000002815547802,1,1,1,0.23255813953488372
81,82,213,429.0,49.72500000000002,1.0,40.0,19.818,50.275,1.0,136.0,10.0,2.546,1.0000002815547802,1,0,1,0.23255813953488372
82,83,213,421.2400000000002,41.96000000000004,3.0,60.0,19.4,48.91,1.0,136.0,10.0,2.4,1.0000002815547802,1,0,1,0.23255813953488372
83,84,213,55.12199999999984,2.419999999999959,0.0,40.0,3.1950000000000003,51.0,1.0,136.0,100.0,0.0,1.0000002815547802,1,1,1,0.23255813953488372
84,85,213,53.7800000000002,2.419999999999959,1.0,40.0,3.3450000000000006,48.85,1.0,136.0,100.0,0.1,1.0000002815547802,1,1,0,0.23255813953488372
85,86,213,53.0,2.419999999999959,2.0,60.0,3.375,50.6,1.0,136.0,100.0,0.6600000000000001,1.0000002815547802,1,1,0,0.23255813953488372
86,87,213,20.11499999999978,1.3550000000000182,0.0,40.0,1.4420000000000002,52.5,1.0,136.0,300.0,0.0,1.0000002815547802,1,1,1,0.23255813953488372
87,88,213,19.88000000000011,0.6585000000000036,1.0,40.0,1.4380000000000024,46.11,1.0,136.0,300.0,0.139,1.0000002815547802,1,0,0,0.23255813953488372
88,89,213,20.81399999999985,0.6589999999999918,2.0,60.0,1.5775000000000023,45.78,1.0,136.0,300.0,0.0695000000000001,1.0000002815547802,1,0,0,0.23255813953488372
89,90,0,624.0999999999999,15.0,3.0,20.0,33.04,57.0,1.0,227.0,5.0,3.8,1.00000028155478,1,0,1,0.19999999999999998
90,91,0,8336.0,52.0,3.0,20.0,43.5,55.0,1.0,227.0,5.0,2.15,1.0000002815547795,1,0,1,0.1785714285714286
91,92,0,10760.0,70.0,3.0,20.0,36.47,51.0,1.0,227.0,5.0,0.0,1.00000028155478,1,0,1,0.16129032258064518
92,93,0,14563.0,20.0,3.0,20.0,32.22,45.0,1.0,227.0,5.0,2.48,1.0000002815547795,1,0,1,0.15000000000000002
93,94,0,1219.58,1219.58,6.5,50.0,0.0485000000000006,1.2590000000000003,1.0,161.0,10.0,0.0484999999999999,1.0000002815547795,1,0,1,0.1666666666666667
94,95,0,429.82000000000016,1182.0,6.5,50.0,0.0105000000000003,0.8455000000000013,1.0,161.0,130.0,0.0309999999999999,1.0000002815547795,1,0,1,0.1666666666666667
95,96,0,1500.0,342.15,6.5,50.0,0.0249999999999985,0.6460000000000008,1.0,161.0,300.0,0.006,1.0000002815547795,1,1,1,0.1666666666666667
96,97,0,1361.93,0.0,0.0,50.0,0.0569999999999986,1.240000000000002,1.0,161.0,10.0,0.0,1.0000002815547795,1,1,1,0.1666666666666667
97,98,0,901.8200000000002,0.0,0.0,50.0,0.0249999999999985,0.8400000000000034,1.0,161.0,130.0,0.0,1.0000002815547795,1,1,1,0.1666666666666667
98,99,0,2309.79,0.0,0.0,50.0,0.0390000000000014,0.671999999999997,1.0,161.0,300.0,0.0,1.0000002815547795,1,1,1,0.1666666666666667
99,100,0,3999.6,0.1000000000000227,1.4,30.0,34.3,63.0,3.0,229.0,10.0,0.0,0.8059959770082344,1,0,1,0.13333333333333333
100,101,0,1299.65,399.9500000000001,1.4,30.0,28.0,59.95,3.0,229.0,150.0,0.0,0.8059959770082344,1,1,1,0.125
101,102,0,849.7,49.89999999999998,1.2000000000000002,30.0,22.25,55.4,3.0,229.0,300.0,0.0,0.8059959770082346,1,1,1,0.11764705882352941
102,103,0,2899.7,0.0,2.0,30.0,39.33,97.3,3.0,229.0,10.0,0.6560000000000001,0.8059959770082344,1,1,1,0.13333333333333333
103,104,0,1499.0,0.0,2.2,30.0,32.0,97.45000000000002,3.0,229.0,150.0,1.7440000000000002,0.8059959770082344,1,1,1,0.125
104,105,0,799.6500000000001,0.0499999999999545,2.0,30.0,21.0,90.95,3.0,229.0,300.0,0.4300000000000001,0.8059959770082346,1,1,1,0.11764705882352941
105,106,0,3999.65,0.0499999999999545,1.4,30.0,21.6,18.3,3.0,229.0,10.0,0.0,0.8059959770082344,1,1,1,0.13333333333333333
106,107,0,2299.75,99.95000000000005,1.4,30.0,18.0,13.0,3.0,229.0,150.0,0.0,0.8059959770082344,1,1,1,0.125
107,108,0,1099.75,0.0499999999999545,1.2000000000000002,30.0,11.7,10.85,3.0,229.0,300.0,0.0,0.8059959770082346,1,0,1,0.11764705882352941
108,109,227,1804.3,1804.0,7.0,60.0,7.734999999999999,24.75,3.0,225.0,5.0,7.734999999999999,0.8059959770082348,1,0,1,0.3
109,110,227,1620.97,781.28,7.0,60.0,10.5,25.45,1.0,225.0,5.0,3.74,1.00000028155478,1,0,1,0.1875
110,111,227,2044.82,1022.0,7.0,60.0,7.1,19.21,7.0,225.0,5.0,3.717,1.6439488100495974,1,0,1,0.12000000000000002
111,112,227,681.8299999999999,471.0,0.1,52.5,10.0,20.0,2.0,225.0,20.000000000000007,0.0,0.5166432673376116,1,0,1,0.48214285714285715
112,113,227,2762.0,2762.0,1.0,20.0,6.795,54.36,3.0,225.0,2.0,3.125,0.8059959770082344,1,0,1,0.1875
113,114,227,2396.15,2250.0,1.0,20.0,9.495,31.729,3.0,225.0,2.0,2.0,0.8059959770082344,1,0,1,0.17142857142857143
114,115,227,959.2,583.0,1.0,20.0,13.638,44.14,5.0,225.0,2.0,7.933999999999999,0.6711392913128503,1,0,1,0.41991252733425904
115,116,62,1897.0,1190.0,1.0,10.0,28.9,31.0,1.0,229.0,5.0,0.0,1.00000028155478,1,0,1,0.21739130434782616
116,117,0,862.0,133.0,1.0,10.0,76.8,84.0,1.0,62.0,5.0,0.4476000000000002,1.00000028155478,1,0,1,0.1875
117,118,212,1361.79,20.0,5.0,60.0,8.315700000000001,15.122500000000002,1.0,229.0,30.0,0.3699000000000001,1.00000028155478,1,0,1,0.19999999999999998
118,119,212,2544.74,1071.526,5.0,60.0,1.971599999999999,15.246499999999996,1.0,229.0,15.0,0.514774,1.0000002815547795,1,0,1,0.30000000000000004
119,120,212,2545.0,2188.0,5.0,60.0,1.971599999999999,15.246499999999996,1.0,229.0,10.0,0.626774,1.00000028155478,1,0,1,0.375
120,121,212,5159.4368,1600.0,1.0,60.0,27.19526,53.7118,1.0,229.0,5.0,0.0,1.00000028155478,1,0,1,0.19999999999999998
121,122,212,2124.4,3500.0,1.0,60.0,13.376,32.5288,1.0,229.0,5.0,0.000912,1.0000002815547795,1,0,1,0.30000000000000004
122,123,227,1538.46,1000.0,0.0,50.0,16.23,38.9,2.0,225.0,300.0,0.0,0.5166432673376116,1,0,1,0.37500000000000017
123,124,212,10873.37,22459.0,7.0,10.0,0.9845000000000006,0.9889999999999972,1.0,229.0,5.0,2.046,1.00000028155478,1,0,1,0.26548672566371695
124,125,212,14972.9325,18003.0,9.0,10.0,1.3524999999999991,5.227,1.0,229.0,5.0,1.957,1.00000028155478,1,0,1,0.26548672566371695
125,126,212,7232.800000000001,140.00000000000006,2.0,20.0,30.2472,48.348,1.0,229.0,5.0,0.926,1.0000002815547795,1,0,1,0.1675977653631285
126,127,212,1359.636,964.9,1.36,20.0,7.199999999999999,20.862,1.0,229.0,5.0,4.79,1.00000028155478,1,0,1,0.12875536480686695
127,128,0,933.92,932.0,0.1,15.0,0.7800000000000011,7.538,1.0,62.0,15.0,0.01,1.0000002815547795,1,0,0,0.0917487308092238
128,129,0,206.0,865.6,0.1,15.0,0.5365000000000002,5.942,1.0,62.0,50.0,0.0315,1.0000002815547795,1,0,0,0.0917487308092238
129,130,0,176.32699999999977,122.37400000000002,0.1,15.0,0.2220000000000013,20.870000000000005,1.0,62.0,100.0,0.02,1.0000002815547795,1,0,0,0.0917487308092238
130,131,0,919.3,510.4,0.1,15.0,4.3255620000000015,11.450636,1.0,62.0,250.0,0.0008750000000001,1.00000028155478,1,0,1,0.11777638190954774
131,132,227,107.0,13.0,2.0,10.0,55.5196734,64.7492,1.0,1.0,5.0,0.0019999999999997,1.0000002815547795,1,0,0,0.07500000000000001
132,133,227,450.0,78.0,2.0,10.0,55.5196734,64.7492,1.0,1.0,5.0,0.0062599999999997,1.0000002815547795,1,0,0,0.07500000000000001
