,c1,c2,c3,chemical_formula,crystal_structure,depth_nm,id,space_group_shell,structure,structure_,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,length_d_nm,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,width_nm
264,Ni1 O1,,,['NiO'],cubic,4.0,265,0,NiO,NiO,Ni1 O1,2344.83,0.0,8.0,80.0,4.0,0.3410000000000011,5.670000000000002,1.0,225.0,5.0,0.0,4.0
265,Ni1 O1,,,['NiO'],cubic,6.0,266,0,NiO,NiO,Ni1 O1,2711.86,-1355.93,8.0,80.0,6.0,0.1999999999999993,4.600000000000001,1.0,225.0,5.0,0.10400000000000009,6.0
266,Ni1 O1,,,['NiO'],cubic,6.0,267,0,NiO,NiO,Ni1 O1,2305.0,0.0,8.0,80.0,6.0,0.16000000000000014,4.530000000000005,1.0,225.0,5.0,0.0,6.0
267,Ni1 O1,,,['NiO'],cubic,7.0,268,0,NiO,NiO,Ni1 O1,3172.4,2068.9,8.0,80.0,7.0,0.2079999999999984,4.049999999999997,1.0,225.0,5.0,0.1171875,7.0
268,Ni1 O1,,,['NiO'],cubic,7.0,269,0,NiO,NiO,Ni1 O1,1724.13,0.0,8.0,80.0,7.0,0.14300000000000068,3.8200000000000003,1.0,225.0,5.0,0.0,7.0
269,Ni1 O1,,,['NiO'],cubic,9.0,270,0,NiO,NiO,Ni1 O1,1.1300000000001091,0.0,0.0,80.0,9.000000000000007,0.120000000000001,2.9399999999999977,1.0,225.0,2.0,0.0,9.0
270,Ni1 O1,,,['NiO'],cubic,9.0,271,0,NiO,NiO,Ni1 O1,0.8000000000001819,0.0,0.0,80.0,9.000000000000007,0.07000000000000028,2.530000000000001,1.0,225.0,20.000000000000007,0.0,9.0
271,Ni1 O1,,,['NiO'],cubic,9.0,272,0,NiO,NiO,Ni1 O1,0.11000000000012733,0.0,0.0,80.0,9.000000000000007,0.010000000000001563,1.4690000000000012,1.0,225.0,140.0,0.0,9.0
272,Ni1 O1,,,['NiO'],cubic,9.0,273,0,NiO,NiO,Ni1 O1,2847.4576,2847.4576,8.0,80.0,9.000000000000007,0.20895519999999834,3.2340000000000018,1.0,225.0,5.0,0.20895520000000012,9.0
273,Ni1 O1,,,['NiO'],cubic,9.0,274,0,NiO,NiO,Ni1 O1,1491.52,0.0,8.0,80.0,9.000000000000007,0.14320000000000022,3.0900000000000034,1.0,225.0,5.0,0.0,9.0
274,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",9.0,275,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,0.0,0.0,0.0,90.0,9.000000000000007,0.0,4.609999999999996,1.0,225.0,300.0,0.0,9.0
275,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",10.0,276,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,32.539999999999964,0.0,0.0,90.0,10.0,0.65306,8.009999999999998,1.0,225.0,300.0,0.0,10.0
276,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",11.0,277,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,32.539999999999964,0.0,0.0,90.0,11.0,0.65306,12.21,1.0,225.0,300.0,0.0,11.0
277,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",16.0,278,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,63.59999999999991,0.0,0.0,90.0,16.0,0.7368000000000023,28.41,1.0,225.0,300.0,0.0,16.0
278,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",23.0,279,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,68.09999999999991,0.0,0.0,90.0,23.0,2.526,40.31,1.0,225.0,300.0,0.0,23.0
279,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",9.0,280,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,411.0999999999999,-22.200000000000045,0.5,90.0,9.000000000000007,2.610000000000001,37.815,1.0,225.0,5.0,1.239,9.0
280,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",10.0,281,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,512.9500000000003,-24.049999999999955,0.5,90.0,10.0,4.210000000000001,36.97,1.0,225.0,5.0,0.0,10.0
281,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",11.0,282,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,637.02,-40.778999999999996,0.5,90.0,11.0,6.309999999999999,36.13,1.0,225.0,5.0,0.0,11.0
282,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",16.0,283,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,538.8759999999997,-57.39999999999998,0.5,90.0,16.0,13.11,50.4,1.0,225.0,5.0,0.0,16.0
283,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",23.0,284,225,Ni/NiO,Ni/NiO,Ni1 Ni1 O1,559.2399999999998,-40.75999999999999,0.5,90.0,23.0,20.51,53.78,1.0,225.0,5.0,0.0,23.0
284,Mn1 Fe2 O4,,,['MnFe2O4'],cubic,5.4,285,0,MnFe2O4,MnFe2O4,Mn1 Fe2 O4,171.19999999999982,0.16999999999995907,0.0,20.0,5.399999999999999,4.34,39.07,2.0,227.0,300.0,0.0,5.399999999999999
285,Mn1 Fe2 O4,Fe3 O4,,"['MnFe2O4', 'Fe3O4']","cubic, cubic",9.1,286,227,MnFe2O4/Fe3O4,MnFe2O4/Fe3O4,Mn1 Fe2 O4 Fe3 O4,210.52599999999984,-5.2999999999999545,1.0,20.0,9.100000000000001,12.5,70.4,2.0,227.0,25.0,0.0,9.100000000000001
286,Mn1 Fe2 O4,Fe3 O4,,"['MnFe2O4', 'Fe3O4']","cubic, cubic",10.7,287,227,MnFe2O4/Fe3O4,MnFe2O4/Fe3O4,Mn1 Fe2 O4 Fe3 O4,1.2399999999997817,1.0220000000000482,3.0,20.0,10.699999999999996,0.07939999999999969,69.9,2.0,227.0,200.0,2.06,10.700000000000003
287,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",11.96,288,225,Ni,Ni,Ni1 Ni1 O1,170.0,-22.0,0.20000000000000018,2.0,11.96,5.4,13.399999999999999,1.0,225.0,5.0,0.0,11.96
288,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",12.85,289,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,230.0,-45.0,0.20000000000000018,2.0,12.850000000000001,6.900000000000002,12.899999999999999,1.0,225.0,5.0,0.0,12.850000000000001
289,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",14.38,290,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,250.0,-43.0,0.20000000000000018,2.0,14.380000000000003,9.9,17.6,1.0,225.0,5.0,0.0,14.380000000000003
290,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",16.21,291,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,230.0,-62.0,0.20000000000000018,2.0,16.210000000000008,8.4,21.6,1.0,225.0,5.0,1.92,16.21
291,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",18.47,292,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,440.0,-250.0,0.20000000000000018,2.0,18.47,16.2,31.5,1.0,225.0,5.0,2.69,18.47
292,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",21.09,293,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,420.0,-310.0,0.20000000000000018,2.0,21.089999999999996,7.1,16.1,1.0,225.0,5.0,5.379999999999999,21.09
293,Ni1,Ni1 O1,,"['Ni', 'NiO']","cubic, cubic",16.77,294,225,Ni@NiO,Ni@NiO,Ni1 Ni1 O1,550.0,-570.0,0.20000000000000018,2.0,16.770000000000003,6.199999999999999,14.899999999999999,1.0,225.0,5.0,6.923,16.77
294,Fe1 Bi1 O3,,,['BiFeO3'],trigonal,24.0,295,0,BiFeO3,BiFeO3,Fe1 Bi1 O3,391.3000000000002,173.89999999999998,2.0,30.0,24.0,0.027499999999999858,0.3547000000000011,1.0,161.0,60.0,-0.0045800000000000285,24.0
295,La1 Fe10 Bi9 O30,,,['Bi0.9La0.1FeO3'],orthorhombic,31.0,296,0,Bi0.9La0.1FeO3,Bi0.9La0.1FeO3,La1 Fe10 Bi9 O30,593.3999999999999,901.9999999999999,2.0,30.0,31.0,0.018367000000001354,0.375,1.0,62.0,60.0,-0.010199999999999765,31.0
296,Fe1 Bi1 O3,,,['BiFeO3'],trigonal,24.0,297,0,BiFeO3,BiFeO3,Fe1 Bi1 O3,391.3000000000002,-173.89999999999998,2.0,30.0,24.0,0.027499999999999858,0.3697999999999979,1.0,161.0,60.0,0.0045800000000000285,24.0
297,La1 Fe10 Bi9 O30,,,['Bi0.9La0.1FeO3'],orthorhombic,31.0,298,0,Bi0.9La0.1FeO3,Bi0.9La0.1FeO3,La1 Fe10 Bi9 O30,593.3999999999999,-902.0,2.0,30.0,31.0,0.018367000000001354,0.40800000000000125,1.0,62.0,60.0,0.010199999999999987,31.0
298,Nd1 Fe1 O3,,,['NdFeO3'],orthorhombic,39.0,299,0,NdFeO3,NdFeO3,Nd1 Fe1 O3,200.0,-10.860000000000014,0.0,20.0,39.0,0.25,2.4200000000000017,1.0,62.0,300.0,0.0,39.0
299,Fe2 Co1 O4,,,['CoFe2O4'],cubic,7.0,300,0,CoFe2O4,CoFe2O4,Fe2 Co1 O4,1583.915,-254.05199999999996,1.0,10.0,7.0,36.599999999999994,39.07,2.0,227.0,5.0,0.656,7.0
300,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",14.0,301,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,1728.159,21.840000000000032,3.0,10.0,14.0,45.8,68.0,2.0,227.0,25.0,-0.6999999999999997,14.0
301,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",14.0,302,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,17.449999999999818,0.8500000000000227,3.0,10.0,14.0,1.4499999999999993,48.05,2.0,227.0,300.0,0.09000000000000008,14.0
302,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,303,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,2735.0,0.0,0.0,10.0,13.000000000000007,58.330000000000005,77.96,2.0,227.0,5.0,0.0,13.0
303,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,304,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,2155.09,-86.0,2.0,10.0,13.000000000000007,48.815,74.4,2.0,227.0,5.0,1.72,13.0
304,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,305,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,1928.8,-10.799999999999955,2.0,10.0,13.000000000000007,46.985,74.6,2.0,227.0,25.0,2.26,13.0
305,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,306,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,1540.9285,-10.700000000000045,2.0,10.0,13.000000000000007,43.4385,73.97,2.0,227.0,50.0,2.8,13.0
306,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,307,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,678.8499999999999,-32.33000000000004,2.0,10.0,13.000000000000007,31.396,75.48,2.0,227.0,100.0,3.86,13.0
307,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,308,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,522.5079999999998,-6.091599999999971,2.0,10.0,13.000000000000007,13.72008,74.83,2.0,227.0,200.0,1.202,13.0
308,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",13.0,309,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,200.73800000000028,1.5744000000000824,2.0,10.0,13.000000000000007,1.529,69.97,2.0,227.0,300.0,0.43000000000000016,13.0
309,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,310,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,943.6579999999999,-70.34199999999998,2.0,10.0,18.199999999999996,6.614722686,45.1,1.0,227.0,5.0,3.835,18.2
310,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,311,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,957.76,-85.63,2.0,10.0,18.199999999999996,9.798922686,43.4,1.0,227.0,25.0,5.535,18.2
311,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,312,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,880.0,-77.74000000000001,2.0,10.0,18.199999999999996,0.014167686000000401,40.0,1.0,227.0,50.0,4.255,18.2
312,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,313,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,408.44000000000005,-112.875,2.0,10.0,18.199999999999996,1.731982686000002,25.74,1.0,227.0,100.0,6.6,18.2
313,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,314,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,487.0880000000002,-22.575000000000045,2.0,10.0,18.199999999999996,13.2948,55.724000000000004,1.0,227.0,200.0,1.32,18.2
314,Fe2 Co1 O4,Fe3 O4,,"['CoFe2O4', 'Fe3O4']","cubic, cubic",18.2,315,227,CoFe2O4/Fe3O4,CoFe2O4/Fe3O4,Fe2 Co1 O4 Fe3 O4,935.0,0.0,2.0,10.0,18.199999999999996,19.6378,66.16,1.0,227.0,300.0,0.0,18.2
315,Dy1 Ti1 Cr1 O5,,,['DyCrTiO5'],orthorhombic,37.0,316,0,DyCrTiO5,DyCrTiO5,Dy1 Ti1 Cr1 O5,47.82600000000002,-30.0,6.0,60.0,37.0,0.5451999999999995,42.869634,1.0,55.0,10.0,-0.03902860000000019,37.0
316,Dy1 Ti1 Cr1 O5,,,['DyCrTiO5'],orthorhombic,37.0,317,0,DyCrTiO5,DyCrTiO5,Dy1 Ti1 Cr1 O5,35.5,-130.0,6.0,60.0,37.0,0.5663,37.204934,1.0,55.0,10.0,-0.03902860000000019,37.0
317,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",28.98,318,225,Co/CoO,Co/CoO,Co1 Co1 O1,1840.0,-848.0,1.0,8.0,28.979999999999997,22.4,30.68,1.0,225.0,4.0,0.0,28.98
318,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",28.98,319,225,Co/CoO,Co/CoO,Co1 Co1 O1,1793.0,-800.0,1.0,8.0,28.979999999999997,9.75,27.55,1.0,225.0,4.0,0.0,28.98
319,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",28.98,320,225,Co/CoO,Co/CoO,Co1 Co1 O1,1600.0,-784.0,1.0,8.0,28.979999999999997,9.9,30.11,1.0,225.0,4.0,0.0,28.98
320,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,321,225,Co/CoO,Co/CoO,Co1 Co1 O1,1520.0,-720.0,1.0,8.0,30.059999999999995,9.629,33.06,1.0,225.0,4.0,0.0,30.06
321,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,322,225,Co/CoO,Co/CoO,Co1 Co1 O1,1440.0,-640.0,1.0,8.0,30.059999999999995,10.2439,35.4,1.0,225.0,4.0,0.0,30.06
322,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,323,225,Co/CoO,Co/CoO,Co1 Co1 O1,1440.0,-640.0,1.0,8.0,30.059999999999995,9.268,37.8,1.0,225.0,4.0,0.0,30.06
323,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,324,225,Co/CoO,Co/CoO,Co1 Co1 O1,1360.0,-480.0,1.0,8.0,30.059999999999995,10.3448,59.78,1.0,225.0,4.0,0.0,30.06
324,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,325,225,Co/CoO,Co/CoO,Co1 Co1 O1,1191.0,-473.0,1.0,8.0,30.059999999999995,17.78,112.416,1.0,225.0,4.0,0.0,30.06
325,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,326,225,Co/CoO,Co/CoO,Co1 Co1 O1,1448.97,-601.796,1.0,40.0,30.059999999999995,8.215799999999998,37.17,1.0,225.0,5.0,1.498,30.06
326,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,327,225,Co/CoO,Co/CoO,Co1 Co1 O1,1443.868,-433.7,1.0,40.0,30.059999999999995,7.668800000000001,33.385,1.0,225.0,50.0,0.68,30.06
327,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,328,225,Co/CoO,Co/CoO,Co1 Co1 O1,1153.0,-683.824,1.0,40.0,30.059999999999995,8.9,29.735,1.0,225.0,100.0,1.9,30.06
328,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,329,225,Co/CoO,Co/CoO,Co1 Co1 O1,918.412,-234.671,1.0,40.0,30.059999999999995,7.870000000000001,27.26,1.0,225.0,150.0,1.5,30.06
329,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,330,225,Co/CoO,Co/CoO,Co1 Co1 O1,663.335,-91.66499999999996,1.0,40.0,30.059999999999995,5.726000000000001,24.128,1.0,225.0,200.0,0.749,30.06
330,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,331,225,Co/CoO,Co/CoO,Co1 Co1 O1,443.87199999999984,-56.0,1.0,40.0,30.059999999999995,4.58,21.5,1.0,225.0,250.0,0.58,30.06
331,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,332,225,Co/CoO,Co/CoO,Co1 Co1 O1,676.6700000000001,-60.14599999999996,0.020000000000000018,29.799999999999997,30.059999999999995,11.488,31.688,1.0,225.0,4.0,1.6369999999999998,30.06
332,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,333,225,Co/CoO,Co/CoO,Co1 Co1 O1,721.7840000000001,-180.44600000000003,0.04999999999999982,29.8,30.059999999999995,11.488,31.688,1.0,225.0,4.0,1.637,30.06
333,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,334,225,Co/CoO,Co/CoO,Co1 Co1 O1,1030.184,-533.957,0.5,11.239999999999998,30.059999999999995,10.76734,56.5132,1.0,225.0,4.0,0.0,30.06
334,Co1,Co1 O1,,"['Co', 'CoO']","cubic, cubic",30.06,335,225,Co/CoO,Co/CoO,Co1 Co1 O1,1075.184,-578.9,5.0,46.0,30.059999999999995,11.595400000000001,39.227799999999995,1.0,225.0,4.0,1.8438000000000003,30.06
335,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],orthorhombic,38.0,336,0,GdCrTiO5,GdCrTiO5,Gd1 Ti1 Cr1 O5,260.4000000000001,81.11000000000001,7.0,80.0,38.0,1.2400000000000002,101.25,1.0,55.0,2.0,-0.43999999999999995,38.0
336,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],orthorhombic,38.0,337,0,GdCrTiO5,GdCrTiO5,Gd1 Ti1 Cr1 O5,268.9200000000001,79.29200000000003,7.0,80.0,38.0,0.5600000000000005,80.0,1.0,55.0,10.0,-0.15999999999999992,38.0
337,Gd1 Ti1 Cr1 O5,,,['GdCrTiO5'],orthorhombic,38.0,338,0,GdCrTiO5,GdCrTiO5,Gd1 Ti1 Cr1 O5,234.4000000000001,113.71600000000001,7.0,80.0,38.0,0.05999999999999872,30.0,1.0,55.0,50.0,-0.1200000000000001,38.0
338,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']","cubic, tetragonal",11.87,339,141,NiO/CoMn2O4,NiO/CoMn2O4,Ni1 O1 Mn2 Co1 O4,577.7,-871.02,0.009999999999999787,25.0,11.869999999999997,0.48999999999999844,3.2950000000000017,1.0,225.0,5.0,0.677,11.869999999999997
339,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']","cubic, tetragonal",20.65,340,141,NiO/CoMn2O4,NiO/CoMn2O4,Ni1 O1 Mn2 Co1 O4,3467.27,-1480.01,0.009999999999999787,25.0,20.65,0.5899999999999999,1.2779999999999987,1.0,225.0,5.0,0.15599999999999992,20.65
340,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']","cubic, tetragonal",25.24,341,141,NiO/CoMn2O4,NiO/CoMn2O4,Ni1 O1 Mn2 Co1 O4,229.74000000000024,-159.24,0.009999999999999787,25.0,25.240000000000002,0.3000000000000007,2.259999999999998,1.0,225.0,5.0,0.11499999999999999,25.24
341,Ni1 O1,Mn2 Co1 O4,,"['NiO', 'CoMn2O4']","cubic, tetragonal",26.22,342,141,NiO/CoMn2O4,NiO/CoMn2O4,Ni1 O1 Mn2 Co1 O4,2215.15,-473.62,0.009999999999999787,25.0,26.22,0.8300000000000018,1.7199999999999989,1.0,225.0,5.0,0.16700000000000004,26.22
342,Fe2 O3,,,['Fe2O3'],cubic,12.2,343,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,919.2,50.0,0.0,80.0,12.199999999999989,15.65256,65.82,1.0,212.0,300.0,0.0,12.200000000000003
343,Fe2 O3,,,['Fe2O3'],cubic,10.0,344,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,821.5830000000001,50.0,0.0,80.0,10.0,15.65256,66.72,1.0,212.0,300.0,0.0,10.0
344,Fe2 O3,,,['Fe2O3'],cubic,8.8,345,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,681.9000000000001,50.0,0.0,80.0,8.800000000000004,15.65256,51.22,1.0,212.0,300.0,0.0,8.799999999999997
345,Fe2 O3,,,['Fe2O3'],cubic,11.1,346,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,620.483,50.0,0.0,80.0,11.100000000000001,15.65256,54.42,1.0,212.0,300.0,0.0,11.100000000000001
346,Fe2 O3,,,['Fe2O3'],cubic,13.8,347,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,751.664,50.0,0.0,80.0,13.800000000000004,15.65256,58.91,1.0,212.0,300.0,0.0,13.799999999999997
347,Fe2 O3,,,['Fe2O3'],cubic,11.7,348,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,771.3600000000001,50.0,0.0,80.0,11.700000000000003,6.13996,45.92,1.0,212.0,300.0,0.0,11.700000000000003
348,Fe2 O3,,,['Fe2O3'],cubic,12.2,349,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,1026.1,0.0,1.0,80.0,12.199999999999989,16.77,73.32,1.0,212.0,5.0,0.0,12.200000000000003
349,Fe2 O3,,,['Fe2O3'],cubic,10.0,350,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,907.19,0.0,1.0,80.0,10.0,19.35,74.62,1.0,212.0,5.0,0.0,10.0
350,Fe2 O3,,,['Fe2O3'],cubic,8.8,351,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,730.0,0.0,1.0,80.0,8.800000000000004,13.548,57.92,1.0,212.0,5.0,0.0,8.799999999999997
351,Fe2 O3,,,['Fe2O3'],cubic,11.1,352,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,743.6390000000001,0.0,1.0,80.0,11.100000000000001,13.548,59.92,1.0,212.0,5.0,0.0,11.100000000000001
352,Fe2 O3,,,['Fe2O3'],cubic,13.8,353,0,γ-Fe2O3,γ-Fe2O3,Fe2 O3,873.4987099999998,0.0,1.0,80.0,13.800000000000004,15.48,65.42,1.0,212.0,5.0,0.0,13.799999999999997
