,c1,c2,c3,chemical_formula,crystal_structure,depth_nm,id,space_group_shell,structure,structure_,formula_combined,coer_oe,exc_bias_oe,fc_field_t,h_range_max_koe,length_d_nm,mr (emu/g),sat_em_g,shape,space_group_core,temperature_k,ver_shift_emu_g,width_nm
444,Co1,Fe2 O3,,"['Co', 'Fe2O3']","hexagonal, cubic",6.8,445,213,Co/γ-Fe2O3,Co/γ-Fe2O3,Co1 Fe2 O3,1634.436,-223.87,5.0,50.0,6.800000000000004,25.577,45.305899999999994,1.0,194.0,5.0,0.0,6.799999999999997
445,Co1,Fe2 O3,,"['Co', 'Fe2O3']","hexagonal, cubic",6.8,446,213,Co/γ-Fe2O3,Co/γ-Fe2O3,Co1 Fe2 O3,873.4000000000001,-13.282000000000039,5.0,50.0,6.800000000000004,22.55,43.4355,1.0,194.0,5.0,0.0,6.799999999999997
446,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']","cubic, cubic",7.2,447,227,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,Fe3 O4 Fe2 Co1 O4,26100.0,-90.0,7.0,75.0,7.20000000000001,25.97665,67.0,1.0,227.0,5.0,0.0,7.200000000000003
447,Fe3 O4,Fe2 Co1 O4,,"['Fe3O4', 'CoFe2O4']","cubic, cubic",13.3,448,227,Fe3O4@CoFe2O4,Fe3O4@CoFe2O4,Fe3 O4 Fe2 Co1 O4,21700.0,-50.0,7.0,75.0,13.300000000000004,29.0058,63.0,1.0,227.0,5.0,0.0,13.299999999999997
448,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",10.9,449,225,Fe3O4@CoO,Fe3O4@CoO,Fe3 O4 Co1 O1,15300.0,-2000.0,7.0,75.0,10.899999999999999,26.254200000000004,46.0,1.0,227.0,5.0,0.0,10.899999999999999
449,Fe2 Co1 O4,,,['CoFe2O4'],"cubic, cubic",6.91,450,0,CoFe2O4,CoFe2O4,Fe2 Co1 O4,13200.0,-833.0,4.8,50.0,6.909999999999997,46.295,98.5,1.0,227.0,5.0,0.0,6.909999999999997
450,Fe2 Co1 O4,Fe2 Ni1 O4,,"['CoFe2O4', 'NiFe2O4']","cubic, cubic",11.0,451,227,CoFe2O4@NiFe2O4,CoFe2O4@NiFe2O4,Fe2 Co1 O4 Fe2 Ni1 O4,8310.0,-961.2,3.8,50.0,11.0,50.8,83.3,1.0,227.0,5.0,0.0,11.0
451,Fe2 Ni1 O4,,,['NiFe2O4'],"cubic, cubic",84.2,452,0,NiFe2O4,NiFe2O4,Fe2 Ni1 O4,251.0,-280.8268,2.114,50.0,84.2,15.813,75.3,1.0,227.0,5.0,0.0,84.2
452,Fe2 Ni1 O4,Fe2 Co1 O4,,"['NiFe2O4', 'CoFe2O4']","cubic, cubic",12.0,453,227,NiFe2O4@CoFe2O4,NiFe2O4@CoFe2O4,Fe2 Ni1 O4 Fe2 Co1 O4,3010.0,-830.0,5.6,50.0,12.0,38.835,86.3,1.0,227.0,5.0,0.0,12.0
453,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",4.0,454,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3230.0,-1020.0,5.0,50.0,4.0,2.1799999999999997,6.699999999999999,1.0,227.0,5.0,0.845,4.0
454,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",5.0,455,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3100.0,-1030.0,5.0,50.0,5.000000000000007,2.045,7.199999999999999,1.0,227.0,5.0,0.6759999999999999,5.0
455,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,456,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3370.0,-1110.0,5.0,50.0,6.0,2.4499999999999993,7.5,1.0,227.0,5.0,0.591,6.0
456,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,457,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,3100.0,-1110.0,5.0,50.0,6.0,3.0600000000000005,8.3,1.0,227.0,5.0,0.92957,6.0
457,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",4.0,458,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,546.0,0.0,0.0,50.0,4.0,0.7699999999999996,4.299999999999997,1.0,227.0,300.0,0.0,4.0
458,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",5.0,459,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,559.0000000000002,0.0,0.0,50.0,5.000000000000007,0.6479999999999997,4.5,1.0,227.0,300.0,0.0,5.0
459,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,460,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,556.0,0.0,0.0,50.0,6.0,0.7029999999999994,4.699999999999999,1.0,227.0,300.0,0.0,6.0
460,Mn1 Fe2 O4,Fe2 O3,,"['MnFe2O4', 'Fe2O3']","cubic,  trigonal",6.0,461,161,MnFe2O4/α-Fe2O3,MnFe2O4/α-Fe2O3,Mn1 Fe2 O4 Fe2 O3,533.0,0.0,0.0,50.0,6.0,0.7699999999999996,5.0,1.0,227.0,300.0,0.0,6.0
461,Fe3 O4,,,['Fe3O4'],cubic,18.0,462,0,Fe3O4,Fe3O4,Fe3 O4,400.0,-769.0,5.0,20.0,18.0,19.35,80.88,1.0,227.0,5.0,0.0,17.999999999999996
462,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']","monoclinic, cubic",15.0,463,227,Fe5C2/Fe3O4,Fe5C2/Fe3O4,Fe5 C2 Fe3 O4,1700.0,-280.0,5.0,20.0,15.0,100.0,109.0,1.0,15.0,5.0,0.0,15.0
463,Fe5 C2,,,['Fe5C2'],monoclinic,12.0,464,0,Fe5C2,Fe5C2,Fe5 C2,1400.0,-147.0,5.0,20.0,12.0,100.0,122.8,1.0,15.0,5.0,0.0,12.0
464,Fe3 O4,,,['Fe3O4'],cubic,18.0,465,0,Fe3O4,Fe3O4,Fe3 O4,0.0,0.0,0.0,20.0,18.0,6.0,73.3,1.0,227.0,300.0,0.0,17.999999999999996
465,Fe5 C2,Fe3 O4,,"['Fe5C2', 'Fe3O4']","monoclinic, cubic",15.0,466,227,Fe5C2/Fe3O4,Fe5C2/Fe3O4,Fe5 C2 Fe3 O4,650.0,0.0,0.0,20.0,15.0,81.81,75.0,1.0,15.0,300.0,0.0,15.0
466,Fe5 C2,,,['Fe5C2'],monoclinic,12.0,467,0,Fe5C2,Fe5C2,Fe5 C2,850.0,0.0,0.0,20.0,12.0,60.6,108.0,1.0,15.0,300.0,0.0,12.0
467,Fe1 Ni3,,,['FeNi3'],cubic,14.5,468,0,FeNi3,FeNi3,Fe1 Ni3,414.0,-1115.5800000000002,3.0,30.0,14.5,22.871100000000002,94.0,1.0,221.0,5.0,0.0,14.5
468,Fe1 Ni3,Mo1,,"['FeNi3', 'Mo']","cubic, cubic",21.72,469,229,FeNi3@Mo,FeNi3@Mo,Fe1 Ni3 Mo1,174.0,-188.88600000000002,3.0,30.0,21.720000000000006,14.8672,57.0,1.0,221.0,5.0,0.0,21.72
469,Fe11 C5,,,['Fe2.2C'],hexagonal,14.8,470,0,Fe2.2C,Fe2.2C,Fe11 C5,742.0,-300.678,3.0,30.0,14.800000000000004,9.18118,183.0,3.0,182.0,5.0,0.0,14.799999999999997
470,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']","orthorhombic, cubic",19.06,471,229,Fe2.2C@Mo,Fe2.2C@Mo,Fe11 C5 Mo1,423.0,-110.77999999999997,0.0,30.0,19.059999999999995,44.873999999999995,162.0,1.0,58.0,300.0,0.0,19.06
471,Fe11 C5,,,['Fe2.2C'],hexagonal,15.32,472,0,Fe2.2C,Fe2.2C,Fe11 C5,605.0,-305.046,3.0,30.0,15.32,17.03016,108.0,3.0,182.0,5.0,0.0,15.32
472,Fe11 C5,Mo1,,"['Fe2.2C', 'Mo']","orthorhombic, cubic",14.54,473,229,Fe2.2C@Mo,Fe2.2C@Mo,Fe11 C5 Mo1,247.0,-101.80899999999997,0.0,30.0,14.54,30.498,97.0,1.0,58.0,300.0,0.0,14.54
473,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,474,225,Co/CoO,Co/CoO,Co1 Co1 O1,7160.189999999999,-1756.75,5.0,20.0,12.0,98.0,122.7,1.0,194.0,10.0,11.029,12.0
474,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,475,225,Co/CoO,Co/CoO,Co1 Co1 O1,6483.63,-803.95,5.0,20.0,12.0,86.0,116.78,1.0,194.0,50.0,4.54,12.0
475,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,476,225,Co/CoO,Co/CoO,Co1 Co1 O1,5296.52,-211.80650000000003,5.0,20.0,12.0,77.67,109.0,1.0,194.0,100.0,0.0,12.0
476,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,477,225,Co/CoO,Co/CoO,Co1 Co1 O1,4068.0,-126.63000000000005,5.0,20.0,12.0,69.88,110.79,1.0,194.0,150.0,0.0,12.0
477,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,478,225,Co/CoO,Co/CoO,Co1 Co1 O1,3262.816,-128.52800000000002,5.0,20.0,12.0,66.47,112.49,1.0,194.0,200.0,0.0,12.0
478,Co1,Co1 O1,,"['Co', 'CoO']","hexagonal, cubic",12.0,479,225,Co/CoO,Co/CoO,Co1 Co1 O1,1991.5,-43.5,5.0,20.0,12.0,66.96,118.45,1.0,194.0,300.0,0.0,12.0
479,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",17.5,480,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,378.0,0.0,0.0,25.0,17.499999999999993,2.0785,13.500999999999998,1.0,62.0,300.0,0.0,17.5
480,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",27.5,481,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,459.0,0.0,0.0,25.0,27.5,1.5760000000000005,11.105,1.0,62.0,300.0,0.0,27.5
481,La2 Fe2 O6,Fe2 Co1 O4,,"['La2Fe2O6', 'CoFe2O4']","orthorhombic, cubic",31.0,482,227,La2Fe2O6/CoFe2O4,La2Fe2O6/CoFe2O4,La2 Fe2 O6 Fe2 Co1 O4,1560.0,0.0,0.0,25.0,31.0,9.4571,20.365,1.0,62.0,300.0,0.0,31.0
482,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",50.0,483,194,CoO/Co,CoO/Co,Co1 O1 Co1,395.24699999999984,-50.68500000000006,5.0,50.0,50.0,52.2,63.415,1.0,225.0,5.0,0.0,50.0
483,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",62.0,484,194,Co/CoO,Co/CoO,Co1 Co1 O1,1111.3855,-253.38549999999998,5.0,50.0,62.0,29.26,21.14,1.0,225.0,5.0,0.0,62.0
484,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",70.0,485,194,CoO/Co,CoO/Co,Co1 O1 Co1,952.6179999999999,-141.77199999999993,5.0,50.0,70.0,6.725,16.9,1.0,225.0,5.0,0.4650000000000001,70.0
485,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",76.0,486,194,Co/CoO,Co/CoO,Co1 Co1 O1,1155.295,-175.635,5.0,50.0,76.0,5.427,15.938000000000002,1.0,225.0,5.0,0.386,76.0
486,Co1 O1,Co1,,"['CoO', 'Co']","cubic, hexagonal",82.0,487,194,CoO/Co,CoO/Co,Co1 O1 Co1,952.6120000000001,-148.635,5.0,50.0,82.0,4.614000000000001,15.0,1.0,225.0,5.0,0.386,82.0
487,Co1,Co1 O1,,"['Co', 'CoO']","cubic, hexagonal",88.0,488,194,Co/CoO,Co/CoO,Co1 Co1 O1,986.3924999999999,-162.11950000000002,5.0,50.0,88.0,4.390000000000001,14.96,1.0,225.0,5.0,0.406,88.0
488,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,489,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,8895.3,-5753.62,0.20000000000000018,80.0,8.480000000000004,28.391199999999998,46.3912,1.0,227.0,10.0,0.05192000000000019,8.480000000000004
489,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,490,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,10174.58,-8310.58,0.5,80.0,8.519999999999996,28.255200000000002,46.8672,1.0,227.0,10.0,0.05192000000000019,8.519999999999996
490,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,491,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,10814.11,-9418.761,1.0,80.0,11.939999999999998,28.2568,46.8672,1.0,227.0,10.0,0.3305199999999999,11.939999999999998
491,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,492,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,11279.07,-9573.644,2.0,80.0,11.939999999999998,28.256800000000002,46.8672,1.0,227.0,10.0,0.3305199999999999,11.939999999999998
492,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,493,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,11744.25,-8410.919999999998,5.0,80.0,9.359999999999992,36.1948,57.4624,1.0,227.0,10.0,0.05192000000000019,9.36
493,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,494,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,1956.331,-1369.513,2.0,80.0,10.719999999999999,0.05678000000000338,29.973600000000005,1.0,227.0,100.0,0.0,10.720000000000006
494,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,495,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,499.92999999999984,-57.07000000000005,2.0,80.0,9.880000000000003,0.6886799999999997,42.3878,1.0,227.0,200.0,0.0,9.880000000000003
495,Fe3 O4,Co1 O1,,"['Fe3O4', 'CoO']","cubic, cubic",,496,225,Fe3O4/CoO,Fe3O4/CoO,Fe3 O4 Co1 O1,182.1199999999999,0.0,2.0,80.0,10.84000000000001,0.65306,32.9494,1.0,227.0,300.0,0.0,10.839999999999996
496,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,497,0,LaFeO3,LaFeO3,La1 Fe1 O3,9025.0,-1375.0,1.0,80.0,66.0,0.05699999999999861,0.7025000000000006,2.0,62.0,300.0,0.008000000000000007,66.0
497,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,498,0,LaFeO3,LaFeO3,La1 Fe1 O3,8025.0,-1125.0,2.0,80.0,66.0,0.05099999999999838,0.684899999999999,2.0,62.0,300.0,0.0,66.0
498,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,499,0,LaFeO3,LaFeO3,La1 Fe1 O3,7875.0,-1125.0,3.0,80.0,66.0,0.04899999999999949,0.684899999999999,2.0,62.0,300.0,0.0020000000000000018,66.0
499,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,500,0,LaFeO3,LaFeO3,La1 Fe1 O3,7725.0,-1175.0,4.0,80.0,66.0,0.04899999999999949,0.7040000000000006,2.0,62.0,300.0,0.0020000000000000018,66.0
500,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,501,0,LaFeO3,LaFeO3,La1 Fe1 O3,7550.0,-1000.0,5.0,80.0,66.0,0.0470000000000006,0.684899999999999,2.0,62.0,300.0,0.0039999999999997815,66.0
501,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,502,0,LaFeO3,LaFeO3,La1 Fe1 O3,7300.0,-1050.0,6.0,80.0,66.0,0.048500000000000654,0.7079999999999984,2.0,62.0,300.0,0.006000000000000005,66.0
502,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,503,0,LaFeO3,LaFeO3,La1 Fe1 O3,9215.75,-393.25,6.5,80.0,66.0,0.04889999999999972,0.7100000000000009,2.0,62.0,300.0,0.0028000000000001357,66.0
503,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,504,0,LaFeO3,LaFeO3,La1 Fe1 O3,849.26,-213.0,0.0,50.0,66.0,0.015999999999998238,0.45000000000000284,2.0,62.0,300.0,0.0,66.0
504,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,505,0,LaFeO3,LaFeO3,La1 Fe1 O3,3188.679,-5653.0,0.0,60.0,66.0,0.04200000000000159,0.6199999999999974,2.0,62.0,300.0,0.0,66.0
505,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,506,0,LaFeO3,LaFeO3,La1 Fe1 O3,2754.78,-518.0,1.0,50.0,66.0,0.027999999999998693,0.5499999999999972,2.0,62.0,300.0,0.06699999999999995,66.0
506,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,66.0,507,0,LaFeO3,LaFeO3,La1 Fe1 O3,3188.7,-2920.0,1.0,60.0,66.0,0.04449999999999932,0.6000000000000014,2.0,62.0,300.0,0.02950000000000008,66.0
507,Fe1 F2,Fe1,,"['FeF2', 'Fe']","cubic, tetragonal",4.3,508,136,FeF2/Fe,FeF2/Fe,Fe1 F2 Fe1,10778.3,-1580.0,5.0,20.0,4.299999999999997,58.1182,78.096,1.0,229.0,10.0,3.5438,4.299999999999997
508,Fe1 F2,Fe1,,"['FeF2', 'Fe']","cubic, tetragonal",4.87,509,136,FeF2/Fe,FeF2/Fe,Fe1 F2 Fe1,10707.57,-990.0,70.0,20.0,4.869999999999997,38.366,69.88,1.0,229.0,10.0,-1.6319999999999997,4.869999999999997
509,Co1 P1,,,['CoP'],tetragonal,7.1,510,0,CoP,CoP,Co1 P1,1025.62,-153.48000000000002,2.0,20.0,7.100000000000001,24.565,33.7,1.0,123.0,300.0,0.0,7.100000000000001
510,Co1 P1,,,['CoP'],tetragonal,7.1,511,0,CoP,CoP,Co1 P1,1358.528,75.87300000000005,2.0,20.0,7.100000000000001,20.869,36.4,1.0,123.0,300.0,0.0,7.100000000000001
511,Co1 P1,,,['CoP'],tetragonal,7.1,512,0,CoP,CoP,Co1 P1,4255.0,0.0,2.0,20.0,7.100000000000001,25.0,36.8,1.0,123.0,300.0,0.0,7.100000000000001
512,Co1 P1,,,['CoP'],cubic,7.1,513,0,CoP,CoP,Co1 P1,9355.89,76.88999999999999,2.0,20.0,7.100000000000001,25.0,43.6,1.0,225.0,300.0,0.0,7.100000000000001
513,Co1 P1,,,['CoP'],cubic,7.1,514,0,CoP,CoP,Co1 P1,14021.056,-487.043,2.0,20.0,7.100000000000001,26.0,46.8,1.0,225.0,300.0,0.0,7.100000000000001
514,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,515,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1875.236,1662.94,5.0,60.0,17.000000000000007,0.7669999999999995,7.449999999999999,1.0,227.0,5.0,0.767,17.0
515,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,516,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1398.6,1220.4,5.0,60.0,17.000000000000007,0.6705000000000005,6.056299999999997,1.0,227.0,5.0,0.6705,17.0
516,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,517,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1260.329,1116.5300000000002,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0
517,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,518,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1229.76,1029.63,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0
518,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,519,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1229.76,1002.68,5.0,60.0,17.000000000000007,0.5854999999999997,6.056300000000004,1.0,227.0,5.0,0.5855,17.0
519,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,520,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1147.63,960.57,5.0,60.0,17.000000000000007,10.9571,18.7163,1.0,227.0,5.0,0.5170999999999999,17.0
520,Fe3 O4,Ni1 O1,,"['Fe3O4', 'NiO']",cubic,17.0,521,225,Fe3O4/NiO,Fe3O4/NiO,Fe3 O4 Ni1 O1,1055.43,949.12,5.0,60.0,17.000000000000007,0.5624999999999982,7.25,1.0,227.0,5.0,0.5625,17.0
521,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,522,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1895.759,-1895.0,6.0,60.0,40.0,0.1700000000000017,1.2999999999999972,1.0,62.0,5.0,0.17999999999999994,40.0
522,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,523,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1907.9,-1907.9,6.0,60.0,40.0,0.16000000000000014,1.2590000000000003,1.0,62.0,10.0,0.15999999999999992,40.0
523,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,524,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1061.3475,-730.0,0.0,60.0,35.0,0.1335000000000015,2.200000000000003,1.0,62.0,50.0,0.08949999999999991,35.0
524,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,525,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,312.87750000000005,-75.0,0.0,60.0,35.0,0.06950000000000145,0.838000000000001,1.0,62.0,300.0,0.016999999999999904,35.0
525,La1 Fe1 O3,,,['LaFeO3'],orthorhombic,23.0,526,0,LaFeO3,LaFeO3,La1 Fe1 O3,787.0852,-820.0,6.0,60.0,23.0,0.2723000000000013,1.4667340000000024,1.0,62.0,5.0,0.1100000000000001,23.0
526,Ni1 O1,,,['NiO'],orthorhombic,20.0,527,0,NiO,NiO,Ni1 O1,2202.7848,-900.0,6.0,60.0,20.0,29.3106,45.7727,1.0,225.0,5.0,0.030999999999999917,20.0
527,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,528,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1082.76,-656.76,1.0,60.0,40.0,0.14450000000000074,1.5144999999999982,1.0,62.0,5.0,0.05400000000000005,40.0
528,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,529,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1144.92,-842.644,2.0,60.0,40.0,0.15549999999999997,1.625,1.0,62.0,5.0,0.11250000000000004,40.0
529,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",40.0,530,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1260.0,-1030.0,3.0,60.0,40.0,0.15500000000000114,1.6499999999999986,1.0,62.0,5.0,0.12400000000000011,40.0
530,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,531,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1322.5,-1144.5,4.0,60.0,35.0,0.16600000000000037,1.6569999999999965,1.0,62.0,5.0,0.1519999999999999,35.0
531,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,532,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1452.6,-1452.6,5.0,60.0,35.0,0.16550000000000153,1.6764999999999972,1.0,62.0,5.0,0.1499999999999999,35.0
532,La1 Fe1 O3,Ni1 O1,,"['LaFeO3', 'NiO']","orthorhombic, cubic",35.0,533,225,LaFeO3-NiO,LaFeO3-NiO,La1 Fe1 O3 Ni1 O1,1976.41,-1976.4099999999999,6.0,60.0,35.0,0.1700000000000017,1.2700000000000031,1.0,62.0,5.0,0.16999999999999993,35.0
